Account ID,Contact Email (to),Contact First Name,Twins Email (from),Campaign
TWN1596762,woodcock9064@supunk.biz,Wade,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN778366,david.hill1313@typill.biz,David,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1037499,willow.mooney3282@typill.biz,Georgia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1487966,kassandra.harvey5536@jiman.org,Kassandra,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN661579,jane.fenton943@joiniaa.com,Jane,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2945064,emma@fuliss.net,Emma,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN586813,bob@typill.biz,Bob,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3078650,chapman6269@supunk.biz,Bart,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1423079,lynn@extex.org,Lynn,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1624971,george_ellison192@twace.org,George,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1037537,janice.oswald6575@sheye.org,Janice,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1334022,rick_parker7484@atink.com,Rick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1964699,andie_reyes9552@kideod.biz,Andie,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1194552,jacob.skinner7046@vetan.org,Jacob,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2899,henderson9308@sheye.org,Bart,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1037,taylor4959@cispeto.com,Gloria,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3191313,ramon@guentu.biz,Mike,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1031767,lorraine.victor1221@corti.com,Lorraine,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1002,hoews@joiniaa.com,Hope,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655423,gil_boyle7599@deavo.com,Gil,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1472816,livia@iatim.tech,Livia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3646525,mawen@ubusive.com,Mavis,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1316603,domenic.palmer6381@twipet.com,Harry,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3079205,alma_hunter883@cispeto.com,Alma,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1127561,phall@supunk.biz,Phillip,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3146162,walsh5392@elnee.tech,Shay,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN586906,danny@iatim.tech,Danny,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1617245,cowan5236@grannar.com,Harry,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN658525,emely@dionrab.com,Denis,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN853888,selis@jiman.org,Sebastian,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1379543,vera_larkin4219@joiniaa.com,Vera,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN588098,nathan_weston4038@famism.biz,Nathan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1028224,joley@dionrab.com,Johnathan,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1521,bethany.nurton1069@eirey.tech,Bethany,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3767254,martin6383@tonsy.org,Melody,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3593554,lindsay1692@twipet.com,Audrey,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2047143,jamer@qater.org,Jacqueline,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1402919,graham5566@twace.org,Noah,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN518862,khan7150@ovock.tech,Erica,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1583476,deood@brety.org,Denis,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN945725,clifton310@gmail.com,Rosalee,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN364644,gregory2011@vetan.org,Lana,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1892302,hudson5028@brety.org,Regina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3213962,amift@joiniaa.com,Amelia,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1367963,denis_palmer7532@eirey.tech,Denis,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655845,kent9792@eirey.tech,Irene,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN720259,nayler4752@yahoo.com,Angelina,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN515111,kendra@zorer.org,Kendra,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1115481,manuel@ubusive.com,Manuel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1386822,mic.kin@yahoo.com,Michael,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1190132,caett@twace.org,Carmen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1356842,weldon1262@supunk.biz,Ron,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4960,bingham9304@corti.com,Marissa,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1397536,elson@vetan.org,Elijah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN845463,cedrick_jordan6953@liret.org,Cedrick,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN846745,morgan@bauros.biz,Morgan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1460608,eduardo_waterhouse5426@famism.biz,Luke,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1606887,gates4787@acrit.org,Meredith,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655908,thorpe4869@bretoux.com,Michael,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1044521,chad_gregory1978@bretoux.com,Dasha,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2219,aiker@bungar.biz,Aiden,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1120861,olivier2185@guentu.biz,Ronald,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4393,holmes3926@jiman.org,Celina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1349723,isite@cispeto.com,Isabel,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1033088,gwen_todd7778@deons.tech,Gwen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2509,crker@fuliss.net,Cristal,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1041347,martha.harrison4456@gembat.biz,Martha,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1599918,dani@fuliss.net,Dani,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN945969,ashwell8218@nimogy.biz,Chuck,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN594209,hay.ith@yahoo.com,Hayden,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1115439,fred.dunbar4288@deons.tech,Fred,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3530579,cassidy_niles4728@jiman.org,Cassidy,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN946198,anabel.adams2869@eirey.tech,Anabel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN776734,farrow4974@ovock.tech,Adina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4568,ethan@womeona.net,Ethan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1520048,sydney@bulaffy.com,Sydney,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3700235,moran2216@womeona.net,Daniel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN152178,mackenzie_ellery8760@nanoff.biz,Livia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1415969,courtney.adler5622@muall.tech,Courtney,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1861,liam@qater.org,Noah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2185202,nicole@liret.org,Nicole,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1043489,russel@cispeto.com,Russel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN945946,rufus.wright9416@sheye.org,Shelby,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1028806,cara@guentu.biz,Owen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1422218,enoch.overson5241@typill.biz,Enoch,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3724703,aiden.richardson975@ovock.tech,Aiden,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3532687,boing@nickia.com,Boris,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1028957,carla@iatim.tech,Carla,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1028450,jacob@deavo.com,Jacob,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2073,wen.end@yahoo.com,Wendy,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN467013,george_blackwall9189@zorer.org,George,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2329922,carter@muall.tech,Lara,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2967769,lynn@liret.org,Lynn,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3348396,bishop6909@qater.org,Kurt,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1379499,edley5404@deons.tech,Allison,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1028319,rowe2360@typill.biz,Chuck,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1190335,oliver@ubusive.com,Chadwick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN260525,gordon6435@jiman.org,Juliette,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1100886,mison@womeona.net,Miley,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1586326,george_clarke6590@corti.com,George,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1800552,benfield8028@bulaffy.com,Judith,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1369762,ema_dobson608@famism.biz,Ema,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1401528,nicholas_wilson2208@twipet.com,Nicholas,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN718344,barry@extex.org,Rose,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1115725,maves@muall.tech,Marina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1030801,darcy@bauros.biz,David,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117125,nick@sveldo.biz,Owen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3660304,pratt3434@sheye.org,George,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2386447,raews@grannar.com,Rae,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN467681,ryan7826@yahoo.com,Lucas,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1191739,rosalie_rixon3610@mafthy.com,Leah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4591,emson@joiniaa.com,Emely,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655190,brner@dionrab.com,Bree,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3037950,alan.veale5364@nanoff.biz,Paula,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1116659,leroy.morrow7915@famism.biz,Leroy,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2407,denis@guentu.biz,Denis,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1190901,ally.gray9328@bauros.biz,Ally,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3097086,gemma.kidd2318@jiman.org,Tyler,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2347943,parker_stubbs4768@sveldo.biz,Parker,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1541814,emery.vollans8303@infotech44.tech,David,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117507,casen@ovock.tech,Luke,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN777022,courtney.fox8677@bauros.biz,Courtney,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1051511,andie@cispeto.com,Andie,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1403594,adeline_torres8823@extex.org,Danny,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3218500,doug@kideod.biz,Doug,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3358840,maya@womeona.net,Maya,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1316303,dan.ong@yahoo.com,Daniel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2209,harvey.greenwood735@twace.org,Harvey,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1840,dunbar502@sveldo.biz,Michael,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1404400,rick@yahoo.com,Rick,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4715,sebastian@guentu.biz,Sebastian,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN950442,power4532@womeona.net,Gil,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1116234,fiurn@kideod.biz,Fiona,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3554027,rosenbloom8077@guentu.biz,Manuel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1548119,dacia@eirey.tech,David,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN467778,margot_exton8970@deavo.com,Margot,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117261,macer@bauros.biz,Maia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3830168,mina@cispeto.com,Mina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3652018,chester_stevenson4528@deavo.com,Chester,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117233,kurt@acrit.org,Kurt,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655036,ada_selby4920@yahoo.com,Ada,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1116204,chael@tonsy.org,Chadwick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2189,michael.jordan1354@guentu.biz,Michael,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1191824,william_graves9798@typill.biz,William,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1191880,skylar.simpson4365@tonsy.org,Elly,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3264519,george_mason3486@liret.org,George,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117096,juliette.logan5180@bauros.biz,Juliette,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN851054,maton@famism.biz,Noah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2984208,chelsea.lindop2379@gembat.biz,Chelsea,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1128207,bob@womeona.net,Bob,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1317322,marvin@infotech44.tech,Marvin,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3149931,william@sheye.org,William,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN784253,lana_sinclair8358@sveldo.biz,Lana,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3511762,sison@cispeto.com,Leah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1799473,rocco_warren8162@extex.org,Rocco,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN656107,boris.ring1569@ovock.tech,Boris,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2557,erick@hourpy.biz,Erick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3494034,corbett9070@yahoo.com,Alba,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3328267,fiell@famism.biz,Fiona,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN590110,higgs2854@supunk.biz,David,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2347762,kieth@famism.biz,Kieth,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1289,ogilvy3323@famism.biz,Tess,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117327,harrison9612@deons.tech,Amelia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1029052,rosenbloom8074@bretoux.com,Jolene,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN65667,camden_ainsworth8196@brety.org,Eryn,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1115346,colleen@grannar.com,Colleen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN169604,isabel_wilcox4344@corti.com,Isabel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3407949,luke@gompie.com,Luke,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN945757,chuck.lee3558@atink.com,Chuck,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN951956,jackson6758@irrepsy.com,Tara,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3543599,anabelle_janes6753@deons.tech,Anabelle,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN954543,nina.eagle629@brety.org,Nina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3030038,aiden_hale4716@jiman.org,Aiden,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2353720,kelly9850@mafthy.com,Matthew,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN390606,evigh@womeona.net,Eve,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1631692,gabriel.robinson7752@qater.org,Gabriel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3074555,rothwell3611@naiker.biz,Josh,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2436982,ethan.harris6324@womeona.net,Ethan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4732,freeburn6022@muall.tech,Sofia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3509262,tyson_adams6377@liret.org,Tyson,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1115763,elijah_vollans6622@sveldo.biz,Elijah,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3151515,rick@deons.tech,Rick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN594768,hepburn2723@kideod.biz,Jacob,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN955853,ethan_locke8601@hourpy.biz,Ethan,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN596571,robe7030@acrit.org,Melinda,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN719352,rick@kideod.biz,Rick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN719151,lucas@qater.org,Lucas,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1253,beley@gompie.com,Beatrice,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1188185,shhaw@supunk.biz,Shay,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1332963,chanelle@vetan.org,Crystal,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN596882,lia.son@yahoo.com,Liam,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN594763,peong@yahoo.com,Johnathan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2846666,rufus_sawyer9414@twipet.com,Rufus,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2689584,ivley@eirey.tech,Ivy,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1373,dasha.fowler963@nanoff.biz,Dasha,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2031063,niead@mafthy.com,Nicholas,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1043442,russel@guentu.biz,Russel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3147556,jaton@nanoff.biz,Jaylene,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1721361,danny@elnee.tech,Danny,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3982,judd2724@naiker.biz,Lynn,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1396525,bernadette_harrison8007@fuliss.net,Harvey,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1300740,percy@qater.org,Percy,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4531,owen_huggins4122@tonsy.org,Owen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1036320,liv_oldfield2064@extex.org,Liv,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN744656,liunt@iatim.tech,Livia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1320989,deash@womeona.net,Britney,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3230035,adela_addley6763@muall.tech,Adela,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN4856,erin_notman7376@fuliss.net,Julius,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN655157,florence_hammond9377@elnee.tech,Erick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2386522,uttridge1888@dionrab.com,Penelope,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1189355,colleen_neville6142@corti.com,Colleen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2347922,emely_bowen903@deons.tech,Emely,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2348622,jooom@yahoo.com,Johnathan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1448,nate_hunt9273@deons.tech,Nate,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1117963,oliver5639@corti.com,Miley,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1338665,claire.devonport2827@kideod.biz,Claire,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN778326,bason@twipet.com,Bart,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN776804,ellen_dallas1826@naiker.biz,Ellen,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3321834,mina.butler5617@sheye.org,Mina,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN954808,oliver_skinner4955@guentu.biz,Harvey,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN718601,hazel.windsor6513@atink.com,Hazel,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1617,seall@atink.com,Sebastian,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3715423,camden.price1052@mafthy.com,Camden,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN954195,margot@brety.org,Margot,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1030820,aileen_king3890@bretoux.com,Aileen,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3233395,george.woods5375@bauros.biz,George,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN594104,goton@joiniaa.com,Goldie,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN172665,barney.cartwright5021@sheye.org,Barney,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1116562,tara@naiker.biz,Tara,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2900231,daron@mafthy.com,Daron,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3551375,rosalie.tanner621@twipet.com,Rosalie,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1338625,agnes_needham1886@gembat.biz,Callie,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1863312,owght@bulaffy.com,Owen,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1198191,erick.may8004@irrepsy.com,Erick,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1234,boris_nobbs2000@liret.org,Boris,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1380463,lindsay.evans85@bretoux.com,Lindsay,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN3131476,julia.hood2313@gompie.com,Cedrick,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN135040,rufus_vince4356@extex.org,Rufus,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1483168,henry@jiman.org,Henry,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN1464246,alexia.smith9435@nickia.com,Alexia,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN2471674,melania_hood3520@twace.org,Melania,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN849733,quett@ubusive.com,Quinn,jackthomas@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
TWN587538,faith_bennett7476@nickia.com,Susan,tickets@twinsbaseball.com,Campaign 2 (Flex 40 Promo)
